first-contentful-paint,first-meaningful-paint,speed-index,total-blocking-time,estimated-input-latency,time-to-first-byte,first-cpu-idle,time-to-interactive,network-rtt,network-requests,dom-size,total-transfer-size,average-transfer-size,median-transfer-size,90th-percentile-transfer-size,95th-percentile-transfer-size,99th-percentile-transfer-size,average-transfer-time,median-transfer-time,90th-percentile-transfer-time,95th-percentile-transfer-time,99th-percentile-transfer-time,number-api-calls,lowest-time-to-widget,median-time-to-widget
497.20897152099604,1592.575798034668,3745.433071468331,3543.866826513672,700.5333333333333,0.8940000000000001,5881.075798034668,6096.075798034668,0.0669,154,11011,0,0,0,0,0,0,115.02177777778769,74.09799999981938,343.45699999952546,382.9729999995111,444.99500000027916,153,1551.936,1897.867
492.298071520996,1754.8683769989013,3690.642071540852,3597.27772651367,703.4666666666667,3.1759999999999997,5940.075798034667,6108.535798034667,0.07665,154,11011,0,0,0,0,0,0,116.92131372550693,73.00399999971269,319.37399999986434,376.21499999965135,435.1809999993958,153,1594.497,1925.712
200.07579803466797,1679.5865840911865,3899.9899659306016,3997.5,699.2,1.0939999999999999,6223.075798034668,6389.575798034668,0.056999999999999995,155,11011,0,0,0,0,0,0,129.23570779221,78.60650000053371,344.5279999994396,400.8309999999318,520.4810000003695,154,1641.056,2018.878
211.07579803466797,1661.075798034668,3725.129808695384,3905,698.6666666666667,3.2,5939.075798034666,6080.075798034668,0.0594,155,11011,0,0,0,0,0,0,120.9801623377124,76.0564999999929,352.5349999997781,385.4730000004956,422.17500000063535,154,1593.933,1935.019
197.07579803466797,1817.773398034668,3998.3703012936844,3830.5000000000014,703.2,0.744,5851.075798034668,6047.575798034669,0.06104999999999999,155,11011,0,0,0,0,0,0,119.49317647052398,71.61399999923248,314.6280000002894,405.06799999980353,574.9980000003505,153,1674.623,2001.277
201.07579803466797,1629.075798034668,3782.449646623687,3936.5,701.6,3.105,5929.075798034666,6028.075798034667,0.07379999999999999,156,11011,0,0,0,0,0,0,113.1692903225386,73.61999999988934,318.0049999997733,390.0440000001653,429.97400000009304,155,1623.548,1924.103
199.07579803466797,1603.575798034668,3744.9979554914166,3929.5000000000027,697.0666666666666,1.2120000000000002,6025.0757980346725,6156.575798034671,0.0603,156,11011,0,0,0,0,0,0,121.4514838708935,71.3449999993571,357.79200000051577,389.3149999999973,553.4420000004825,155,1592.484,1898.901
203.07579803466797,1632.075798034668,3742.823479570404,3948.0000000000027,699.6,0.969,6008.075798034667,6112.07579803467,0.0597,154,11011,0,0,0,0,0,0,114.34052941171569,72.55499999996135,329.45200000004695,384.66399999982735,431.28999999993925,153,1617.794,1938.388
214.07579803466797,1701.575798034668,4000.1718860928145,3939.000000000001,709.7333333333333,3.4330000000000003,6139.07579803467,6375.07579803467,0.06975,155,11011,0,0,0,0,0,0,123.27922727274833,82.75499999941952,359.73900000064316,401.06900000012206,533.4599999995286,154,1651.222,1968.181
206.07579803466797,1620.575798034668,3739.950429241272,3841.5,701.2,0.9630000000000001,5953.075798034668,6104.575798034668,0.04965,154,11011,0,0,0,0,0,0,119.7782483659761,73.67500000022335,343.51000000044013,391.09600000012176,459.95100000047546,153,1601.155,1932.382
196.07579803466797,1675.575798034668,3828.660147788959,4048.000000000002,702.9333333333334,1.0539999999999998,6290.075798034668,6460.07579803467,0.07935,154,11011,0,0,0,0,0,0,127.49004575167443,79.80700000027369,382.3840000005462,437.99600000005904,639.596000000111,153,1683.356,2049.629
203.07579803466797,1645.075798034668,3762.1428133990757,3921.4999999999986,700.1333333333334,3.311,5961.075798034668,6078.575798034668,0.0381,155,11011,0,0,0,0,0,0,120.27455194794032,72.07800000010143,351.5150000001724,397.9779999999337,589.1310000005137,154,1645.905,1992.136
863.42041015625,2312.8743241729735,4149.648951557823,3457.6553878784175,697,0.7559999999999999,6098.075798034668,6262.075798034668,0.07755,154,11011,0,0,0,0,0,0,127.89106535947728,81.21800000007113,339.25200000068276,466.2299999995786,661.0070000010405,153,1713.582,2068.135
219.07579803466797,1862.4105681121825,3970.7092284734144,3893.500000000001,693.2,2.985,6090.075798034668,6186.575798034669,0.061799999999999994,154,11011,0,0,0,0,0,0,120.33605263160706,77.51100000045548,333.98400000010184,435.1139999996132,566.625999999626,152,1652.535,1998.841
195.07579803466797,1889.9093860473633,4305.080743037379,4234.000000000002,699.1,0.7719999999999999,6434.07579803467,6598.075798034669,0.07875,155,11011,0,0,0,0,0,0,132.90903246754547,84.2480000001296,339.5279999997093,493.28799999967504,595.3920000005157,154,1667.186,2023.236
207.07579803466797,1670.575798034668,3863.2735608899247,4022,699.4666666666667,0.8519999999999999,6026.075798034668,6112.075798034668,0.06945,155,11011,0,0,0,0,0,0,132.31873376617233,74.03400000002334,378.6970000004051,435.6910000005752,677.4579999998446,154,1655.821,2009.702
198.07579803466797,1637.575798034668,3801.456959085617,3883.499999999999,700.4,2.7079999999999997,5744.075798034668,5876.575798034667,3.544560000000001,153,11011,0,0,0,0,0,0,121.03335099339353,77.59200000095531,340.54499999976554,379.2599999995053,421.48900000015055,151,1573.477,1923.755
210.07579803466797,1717.372248034668,3862.8937549880193,3984.5000000000027,705.2,0.6529999999999999,5824.075798034666,5911.9474980346695,0.07815,154,11011,0,0,0,0,0,0,135.73077777776254,111.25000000065262,293.75199999973773,444.4369999992738,625.423999999495,153,1623.438,2034.788
206.07579803466797,1937.9140585754394,4033.1147725134783,4035.500000000002,702.9333333333334,0.6920000000000001,6301.075798034668,6437.07579803467,0.08205,155,11011,0,0,0,0,0,0,139.33809090914536,78.73450000034154,389.50800000009133,557.0149999997154,679.120000000146,154,1751.648,2107.195
141.07579803466797,1995.5111671081545,4425.597683793831,3997.0000000000005,700.5333333333334,3.394,6269.075798034668,6551.968048034668,0.05445,155,11011,0,0,0,0,0,0,136.29555194809117,94.46000000029944,368.5960000005647,493.105999999732,598.204000000822,154,1824.969,2176.518
126.07579803466797,1610.075798034668,3967.50600917022,4253.999999999998,706.8,0.8640000000000001,6377.075798034665,6537.075798034666,0.0639,154,11011,0,0,0,0,0,0,120.91522875817118,78.90499999954056,365.2049999994447,395.0990000001223,458.75999999913006,153,1749.775,2071.066
198.07579803466797,1883.2550085754394,3905.9261723865593,3935.0000000000027,695.1,2.9330000000000003,6070.075798034669,6238.075798034671,0.06375,154,11011,0,0,0,0,0,0,122.50749019614123,73.9199999994447,364.2620000002026,466.77000000006797,569.3930000004826,153,1676.759,2029.473
495.7767215209961,1611.075798034668,3770.975771004841,3583.799076513672,696.8000000000001,0.7779999999999999,6099.075798034668,6213.075798034667,3.606960000000001,153,11011,0,0,0,0,0,0,121.35857615892711,74.03000000011664,354.3950000006472,391.4980000003542,552.8989999995538,151,1572.955,1952.842
860.42041015625,2092.565440151978,3669.178595056694,3308.155387878418,698.6666666666667,1.024,5992.075798034668,6153.575798034668,0.18315,154,11011,0,0,0,0,0,0,144.74911111114073,75.4669999994447,381.3730000004274,429.6969999992401,983.092999999437,153,1555.623,1972.664
501.669921520996,1649.575798034668,3756.0378068704003,3665.9058765136724,703.4666666666667,3.5560000000000005,5985.075798034668,6039.075798034668,0.07395,154,11011,0,0,0,0,0,0,118.82430065356728,77.99100000019745,306.7919999991517,382.8370000005582,443.731000000583,153,1622.149,1928.54
212.07579803466797,1808.0478269989014,3954.3626632978485,3859.999999999999,699.2,0.749,5936.075798034669,6143.075798034667,0.03525,154,11011,0,0,0,0,0,0,128.28211764702516,75.53599999935366,368.0229999996976,400.7690000001989,743.3009999992678,153,1547.861,1910.468
857.42041015625,2149.3858901519775,4070.899000466638,3483.6553878784166,701.7333333333333,0.6409999999999999,6119.075798034668,6309.020398034667,0.07905,155,11011,0,0,0,0,0,0,132.6490844155579,94.11700000004625,354.889000000617,419.37600000013686,587.225000000157,154,1631.013,1969.082
205.07579803466797,1643.075798034668,3795.8111779249584,3895.5,701.8666666666667,3.123,6035.075798034666,6178.575798034666,0.06375,156,11011,0,0,0,0,0,0,124.65365161287328,70.77499999988935,345.6099999996092,386.4709999999076,546.9579999994876,155,1619.747,1935.102
888.42041015625,2254.5098146362307,3846.1345432165754,3335.1553878784184,695.4000000000001,0.8270000000000001,6075.075798034667,6235.075798034668,0.0966,154,11011,0,0,0,0,0,0,123.83734640524791,73.54500000050612,321.9150000001832,454.28400000031695,567.2339999998613,153,1640.433,1987.758
229.53009796142578,1704.575798034668,3747.680793246701,3994.045700073245,706.6666666666666,2.981,6130.075798034669,6250.075798034671,0.08355,154,11011,0,0,0,0,0,0,134.25983006541253,83.28200000050582,344.46799999995255,398.10099999999034,781.2870000007684,153,1628.331,1968.592
