first-contentful-paint,first-meaningful-paint,speed-index,total-blocking-time,estimated-input-latency,time-to-first-byte,first-cpu-idle,time-to-interactive,network-rtt,network-requests,dom-size,total-transfer-size,average-transfer-size,median-transfer-size,90th-percentile-transfer-size,95th-percentile-transfer-size,99th-percentile-transfer-size,average-transfer-time,median-transfer-time,90th-percentile-transfer-time,95th-percentile-transfer-time,99th-percentile-transfer-time,number-api-calls,lowest-time-to-widget,median-time-to-widget
4623.074119567871,4623.074119567871,13155.015311263629,11092,2947.2000000000003,15.042,19466.07411956787,20188.07411956787,0.0433,147,13228,0,0,0,0,0,0,453.81963265347724,295.7340000031684,1165.1650000022744,1309.8489999916442,1482.6299999977173,147,3910.785,6552.968000000001
4520.463760375977,4520.463760375977,13223.745809219348,11206.610359191895,2916.7999999999997,7.061,19639.07411956787,20477.07411956787,0.125,147,13228,0,0,0,0,0,0,430.28024489751243,292.58200000205915,876.7929999983171,1236.1280000068955,1545.7850000050394,147,4088.212,7061.827
4496.074119567871,7423.574119567871,12658.181560326866,11073.5,1598.24,7.502,19256.07411956787,19954.07411956787,0.15680000000000002,151,13228,0,0,0,0,0,0,444.17835761694766,261.2320000008587,954.3599999988741,1344.5930000058086,1705.3400000043418,151,3929.464,6341.514
4761.074119567871,8391.074119567871,13246.213571796674,11828.5,1724.9333333333334,10.109,20563.07411956787,21339.07411956787,0.0743,147,13228,0,0,0,0,0,0,533.9600136065542,305.87200000258724,1248.3849999971437,1480.2479999927739,1676.593000002008,147,3864.957,6741.423
4666.463760375977,8014.768939971924,12950.03870971331,10753.110359191895,327.06666666666666,16.462999999999997,19095.07411956787,19799.07411956787,0.5594,147,13228,0,0,0,0,0,0,444.1032925166265,281.27600000120236,1054.3629999970756,1302.9740000070296,1519.674000000259,147,3963.511,6959.7245
4640.074119567871,8287.074119567871,13283.071593429959,11265,378.20000000000005,10.764,19497.07411956787,20275.57411956787,0.3912,147,13228,0,0,0,0,0,0,431.7814761912747,255.11699999736064,965.8330000114684,1241.4639999963604,1429.0180000061962,147,4079.748,7021.867
4554.074119567871,7937.574119567871,12944.386876056731,11279,1613.9,11.741,19684.07411956787,20458.57411956787,0.1065,147,13228,0,0,0,0,0,0,498.979428571688,296.0439999955911,1135.2159999938467,1300.6979999864752,1544.29000000506,147,3891.231,6512.4259999999995
4608.463760375977,4608.463760375977,12868.492750566544,11170.110359191896,2934.4000000000005,3.9549999999999983,19933.07411956787,20671.57411956787,0.8999999999999999,147,13228,0,0,0,0,0,0,480.78018367487425,334.7219999946961,1129.5280000114349,1319.6489999911441,1530.7290000126027,147,3810.559,6547.8825
4639.074119567871,4639.074119567871,13044.44522819182,10661,2935.2,11.961,18831.07411956787,19533.57411956787,0.14079999999999998,147,13228,0,0,0,0,0,0,435.20127210889774,309.41600000920704,1138.2980000030743,1261.9799999921545,1494.8869999903618,147,4161.966,7224.154500000001
4880.074119567871,8045.574119567871,13055.20997112255,10666,1696.0000000000002,10.196000000000002,19394.07411956787,20148.07411956787,0.45589999999999997,147,13228,0,0,0,0,0,0,472.5066258507259,283.3769999924898,902.8550000054315,1327.8870000126426,1657.5940000086966,147,4139.576,6491.8915
4566.074119567871,7780.074119567871,12451.593609531068,11072.5,1677.2,14.338999999999999,19233.07411956787,20010.57411956787,0.0393,147,13228,0,0,0,0,0,0,479.9013333337872,399.6519999860404,1184.5950000057667,1343.6530000006435,1509.0879999940294,147,3735.004,6480.834
4731.074119567871,7441.574119567871,13184.75072033552,11269,1673.7600000000002,6.189,19581.07411956787,20374.07411956787,0.8999999999999999,147,13228,0,0,0,0,0,0,489.2550000004165,318.2729999997588,1202.040999991618,1323.2350000036768,1824.1319999949214,147,4035.791,7204.5380000000005
