first-contentful-paint,first-meaningful-paint,speed-index,total-blocking-time,estimated-input-latency,time-to-first-byte,first-cpu-idle,time-to-interactive,network-rtt,network-requests,dom-size,total-transfer-size,average-transfer-size,median-transfer-size,90th-percentile-transfer-size,95th-percentile-transfer-size,99th-percentile-transfer-size,average-transfer-time,median-transfer-time,90th-percentile-transfer-time,95th-percentile-transfer-time,99th-percentile-transfer-time,number-api-calls,lowest-time-to-widget,median-time-to-widget
210.07579803466797,1632.6921480346678,3892.5219440709925,3499.9999999999995,791.6,3.1420000000000003,4982.075798034668,5417.103048034668,0.05175,107,2479,0,0,0,0,0,0,90.93533962267611,74.82350000097068,174.75700000007112,252.99000000015704,351.231000000907,106,1573.285,1677.6585
274.07579803466797,1831.842248034668,4552.507108621001,3780,890,3.034,5453.07579803467,5840.853148034668,0.09119999999999999,106,2479,0,0,0,0,0,0,107.31895238088799,79.07899999953574,225.36399999986043,274.4230000004189,362.5470000004148,105,1783.087,1884.942
210.07579803466797,1598.044298034668,3903.389163219343,3420.000000000001,783.6,3.09,4902.075798034668,5196.023298034669,0.042899999999999994,107,2479,0,0,0,0,0,0,101.21538679246251,74.64900000079885,178.6490000018042,251.36300000021282,458.8389999997326,106,1533.217,1636.13
208.07579803466797,1581.2377980346682,3821.447957337289,3262.5,781.6,3.125,4696.075798034668,5066.448398034669,0.04259999999999999,106,2479,0,0,0,0,0,0,89.71659047622033,73.70799999952037,201.1489999996922,241.5489999977873,287.48599999995247,105,1456.128,1563.7424999999998
207.07579803466797,1588.624398034668,3869.744746975991,3360,780.0000000000001,3.385,4963.075798034668,5620.623398034668,0.08625,106,2479,0,0,0,0,0,0,87.09647115385397,75.14099999944756,169.61800000006752,223.8419999996518,285.34499999997263,104,1524.288,1624.5055
206.07579803466797,1606.4874980346676,3936.876942104248,3386.5,783.6,3.7859999999999996,4857.075798034668,5245.428498034669,0.0735,106,2479,0,0,0,0,0,0,97.37535238094321,74.56900000011665,189.133000000536,251.23700000058824,411.08700000100083,105,1613.471,1716.8125
210.07579803466797,1602.5001480346682,3768.378676865308,3399.5,780.8000000000001,3.165,4868.924498034668,5579.7158980346685,0.052649999999999995,107,2479,0,0,0,0,0,0,87.1200285714428,73.91700000091724,168.92100000032886,243.5239999988433,356.25300000047764,105,1441.039,1586.439
204.07579803466797,1639.569798034668,3960.4095609431406,3430.5000000000005,789.1999999999998,2.7800000000000002,4759.075798034668,5081.18555091858,0.07154999999999999,106,2479,0,0,0,0,0,0,92.9138476189864,74.3349999986766,190.32199999846438,245.05700000087614,530.0499999986715,105,1498.159,1599.7595000000001
203.07579803466797,1591.6693980346677,3833.2799022215604,3360.5,778.4000000000001,3.0060000000000002,4768.075798034668,5114.3983980346675,0.2301,107,2479,0,0,0,0,0,0,97.72479245278525,75.28250000044522,198.85299999948626,276.67499999998125,581.5120000002858,106,1435.691,1549.0385
217.07579803466797,1624.073298034668,4019.646105023914,3495,792,2.585,4975.075798034668,5388.903298034668,0.048,106,2479,0,0,0,0,0,0,85.05081904757517,75.09899999962165,188.45800000018266,218.2859999996277,297.7090000012105,105,1521.391,1616.9595
205.07579803466797,1586.743298034668,3873.7323156242564,3431.5,782,3.248,4765.075798034668,5266.477550918578,0.06375,106,2479,0,0,0,0,0,0,88.55252380962905,72.94000000003074,193.52999999927286,216.32999999917217,263.78599999878276,105,1465.374,1566.0245
208.07579803466797,1597.856798034668,3768.7726688600715,3385.5,779.6,3.0949999999999998,4901.637798034667,5355.566898034667,0.061649999999999996,106,2479,0,0,0,0,0,0,93.93740952386395,81.40599999918241,207.89800000036414,252.56099999924783,357.15799999829113,105,1452.699,1599.065
204.07579803466797,1581.5122980346682,3886.494886106945,3278.0000000000005,783.9999999999999,3.401,4624.075798034668,5036.303298034668,0.07604999999999999,106,2479,0,0,0,0,0,0,92.03128571416272,87.10299999905553,181.3789999995255,236.1520000008611,325.4609999976718,105,1511.072,1606.5415
204.07579803466797,1570.564898034668,3933.1682992490573,3316.500000000001,782,3.3480000000000003,4473.401798034668,4912.443298034668,0.06434999999999999,107,2479,0,0,0,0,0,0,98.09201886781507,78.83850000003329,204.00400000004157,267.30100000019746,295.38699999948,106,1477.401,1596.184
199.07579803466797,1573.768798034668,3793.486359190104,3323.5,764.4000000000001,3.13,4732.075798034668,5058.730798034668,0.13335,108,2479,0,0,0,0,0,0,95.67968224301069,76.61799999977299,213.12599999998707,270.03099999992423,398.0810000017183,107,1409.238,1524.7195000000002
208.07579803466797,1617.5616480346678,3850.855827509906,3432.8239000000003,784.4000000000001,2.523,5058.723598034669,5402.533348034668,3.605339999999998,106,2479,0,0,0,0,0,0,98.3876442307709,81.80900000010413,190.64100000070385,238.7749999992618,399.6790000006618,104,1463.419,1561.4825
203.07579803466797,1700.9869489440916,3881.7288707011044,3373.2880999999998,642,3.2539999999999996,4947.6519980346675,5365.213898034667,0.08070000000000001,108,2479,0,0,0,0,0,0,100.6324392522651,74.90100000001596,188.42600000069746,247.23900000083924,350.81800000131943,107,1458.95,1574.2415
224.07579803466797,1655.6723980346678,4067.3622273056435,3736.499999999999,662.4000000000001,3.6340000000000003,5045.075798034668,5322.810298034667,0.08685,106,2479,0,0,0,0,0,0,127.07599999993266,79.35899999893434,225.45599999986402,367.5439999988938,1531.9319999991415,105,1560.064,1710.475
197.07579803466797,1548.6056480346683,3801.3181804697824,3304.000000000001,788.8,3.485,4643.095698034668,5173.890998034668,0.0657,107,2479,0,0,0,0,0,0,92.17423584898367,75.70000000018749,172.0860000006623,234.79799999947068,316.6700000000307,106,1458.426,1582.3085
203.07579803466797,1559.137398034668,3804.5596787181657,3309.5,770.4000000000001,2.628,4425.075798034667,4797.678398034668,0.07425,106,2479,0,0,0,0,0,0,99.67452380954185,84.30300000053202,182.46500000053493,261.8710000003289,413.0459999998185,105,1428.676,1629.92
198.07579803466797,1635.8726480346681,3802.906536815318,3389.5,783.1999999999998,2.785,4629.273698034668,5342.858738034669,3.581489999999999,105,2480,0,0,0,0,0,0,100.9528543689957,88.69100000036985,201.4450000010113,240.86599999964668,293.0840000002321,103,1399.451,1547.2914999999998
