first-contentful-paint,first-meaningful-paint,speed-index,total-blocking-time,estimated-input-latency,time-to-first-byte,first-cpu-idle,time-to-interactive,network-rtt,network-requests,dom-size,total-transfer-size,average-transfer-size,median-transfer-size,90th-percentile-transfer-size,95th-percentile-transfer-size,99th-percentile-transfer-size,average-transfer-time,median-transfer-time,90th-percentile-transfer-time,95th-percentile-transfer-time,99th-percentile-transfer-time,number-api-calls,lowest-time-to-widget,median-time-to-widget
724.0741195678711,1914.074119567871,4311.556701486092,3941.4999999999995,726.5999999999999,3.059,6579.074119567871,6716.574119567871,0.066,154,10475,0,0,0,0,0,0,134.42841830063028,77.17800000036927,363.4229999995457,420.1069999996454,615.5819999999766,153,1766.688,2140.833
768.0741195678711,2148.39750730896,4238.8266285965,3695,713.4000000000001,3.1069999999999998,6419.074119567872,6720.0208195678715,0.04215,154,10475,0,0,0,0,0,0,136.32255921051447,85.34899999983372,409.3749999998868,483.2349999998842,564.153000000189,152,1751.554,2113.873
803.7891731262207,2315.714665420532,4602.081763968404,4064.2849464416504,710.6000000000001,0.642,6854.074119567871,7401.229619567872,0.041550000000000004,155,10475,0,0,0,0,0,0,154.58023376623188,110.04600000018236,392.976999999663,461.534000000072,673.469999999792,154,1951.156,2334.209
795.7891731262207,2160.754665420532,4472.293284053893,4093.2849464416518,716.2,1.045,6857.074119567873,7349.158119567873,0.10709999999999999,155,10475,0,0,0,0,0,0,135.77470129867586,101.55299999997175,361.43500000026586,459.0559999998755,563.3029999999153,154,1802.01,2156.721
717.0741195678711,2021.074119567871,4289.633146274576,4106.000000000002,726.6,0.813,6703.074119567873,7130.8608195678735,0.0465,154,10475,0,0,0,0,0,0,125.54431372548049,80.07099999970727,348.72599999996504,403.88600000028936,488.1160000001236,153,1768.685,2131.288
710.0741195678711,1939.563619567871,4333.687922024304,4015,730.1999999999999,0.8720000000000001,6717.074119567871,7296.395619567871,0.04605,155,10475,0,0,0,0,0,0,129.00061038957105,96.25999999916777,372.2530000002785,408.1059999996866,477.6249999992748,154,1803.542,2156.946
803.7891731262207,2230.954034088135,4243.7660548856875,4008.2849464416504,715.4,0.822,6608.074119567871,7171.758119567871,0.08205,154,10475,0,0,0,0,0,0,141.6246928104381,104.62200000075956,373.29100000006497,461.76999999997815,583.908999999813,153,1826.445,2187.764
814.7891731262207,2214.310546347046,4150.541940222596,4108.78494644165,727.8000000000001,1.207,7067.074119567872,7826.60541956787,0.035699999999999996,154,10475,0,0,0,0,0,0,148.3677058822636,126.03999999885866,347.0189999995684,457.55499999990263,669.729999999885,153,1779.256,2133.437
713.0741195678711,1948.5241195678711,4143.403302402633,3949,722.4000000000001,3.155,6484.07411956787,6630.074119567871,0.0381,154,10475,0,0,0,0,0,0,137.8173071895787,80.60399999933858,397.8529999998232,442.5789999995002,667.5569999996853,153,1758.045,2211.493
823.7891731262207,2281.9467952667237,4134.651971729067,4084.284946441651,720.2,1.012,7367.074119567871,7664.275469567871,0.0501,153,10475,0,0,0,0,0,0,155.4954210526351,122.94299999991452,393.1070000006314,475.72200000051095,706.2559999995685,152,1756.724,2184.364
